time,open,high,low,y_f1m,volume,vn30_index
2024-06-06 13:00:00,1301.9,1306.2,1297.4,1299.2,65649,1302.61
2024-06-06 14:00:00,1299.3,1302.5,1292.1,1298.7,74735,1302.28
2024-06-07 10:00:00,1303.7,1303.7,1300.6,1303.2,33199,1306.92
2024-06-07 11:00:00,1303.2,1304.7,1302.7,1304.0,16735,1307.87
2024-06-07 13:00:00,1303.9,1306.2,1300.2,1303.3,60719,1305.89
2024-06-07 14:00:00,1303.1,1310.0,1298.2,1308.0,65952,1308.03
2024-06-10 10:00:00,1311.0,1312.5,1309.8,1312.0,20860,1313.72
2024-06-10 11:00:00,1311.8,1312.1,1308.1,1309.4,19830,1311.88
2024-06-10 13:00:00,1309.6,1310.8,1306.6,1308.8,39329,1310.6
2024-06-10 14:00:00,1308.9,1312.0,1305.2,1310.9,45204,1311.1
2024-06-11 10:00:00,1310.0,1310.4,1303.9,1305.0,48194,1306.72
2024-06-11 11:00:00,1304.9,1307.4,1304.8,1305.7,16990,1305.92
2024-06-11 13:00:00,1305.5,1306.0,1300.3,1302.4,51634,1304.98
2024-06-11 14:00:00,1302.4,1308.4,1300.7,1305.0,58031,1308.3
2024-06-12 10:00:00,1305.1,1306.5,1304.0,1304.5,26339,1308.82
2024-06-12 11:00:00,1304.6,1308.0,1304.5,1306.8,22144,1312.11
2024-06-12 13:00:00,1306.8,1314.0,1306.4,1313.9,61784,1316.37
2024-06-12 14:00:00,1314.0,1332.0,1312.2,1330.7,76417,1331.81
2024-06-13 10:00:00,1325.7,1328.3,1324.9,1326.6,31075,1330.5
2024-06-13 11:00:00,1326.6,1330.7,1326.5,1329.0,23701,1331.7
2024-06-13 13:00:00,1328.9,1332.8,1326.6,1332.2,48869,1331.65
2024-06-13 14:00:00,1331.9,1339.0,1331.5,1335.0,59319,1333.85
2024-06-14 10:00:00,1334.0,1335.2,1330.6,1331.9,34155,1332.44
2024-06-14 11:00:00,1332.0,1333.2,1331.0,1332.7,11276,1333.19
2024-06-14 13:00:00,1332.6,1335.9,1329.7,1329.7,48831,1332.4
2024-06-14 14:00:00,1329.0,1332.4,1316.5,1317.0,66609,1316.46
2024-06-17 10:00:00,1308.6,1314.4,1308.6,1311.8,36717,1313.01
2024-06-17 11:00:00,1311.5,1312.9,1309.6,1310.5,14429,1308.87
2024-06-17 13:00:00,1310.7,1313.2,1306.4,1309.7,59924,1309.76
2024-06-17 14:00:00,1309.8,1312.2,1305.3,1308.0,52985,1309.7
2024-06-18 10:00:00,1312.1,1316.8,1311.6,1315.8,37094,1316.19
2024-06-18 11:00:00,1315.7,1316.8,1314.6,1316.1,15949,1315.96
2024-06-18 13:00:00,1316.3,1322.4,1315.4,1321.4,60478,1320.18
2024-06-18 14:00:00,1321.3,1321.5,1305.7,1308.5,73079,1309.89
2024-06-19 10:00:00,1306.7,1306.7,1298.8,1302.4,63568,1303.35
2024-06-19 11:00:00,1302.3,1309.9,1300.3,1309.9,15846,1302.62
2024-06-19 13:00:00,1303.2,1309.4,1302.0,1309.3,67998,1310.1
2024-06-19 14:00:00,1310.0,1325.0,1308.9,1317.0,88442,1314.22
2024-06-20 10:00:00,1326.6,1327.8,1319.8,1321.8,46221,1317.72
2024-06-20 11:00:00,1321.8,1322.3,1319.6,1321.2,17221,1317.14
2024-06-20 13:00:00,1321.2,1323.8,1316.7,1319.2,60514,1314.39
2024-06-20 14:00:00,1319.4,1324.5,1318.1,1323.7,46658,1322.36
2024-06-21 10:00:00,1315.8,1319.4,1315.5,1319.0,39193,1322.74
2024-06-21 11:00:00,1319.0,1321.7,1318.7,1319.4,27606,1323.49
2024-06-21 13:00:00,1319.4,1320.4,1315.6,1316.8,49587,1320.24
2024-06-21 14:00:00,1316.7,1323.4,1311.7,1320.9,74795,1319.93
2024-06-24 10:00:00,1313.5,1313.5,1293.7,1297.9,99033,1296.88
2024-06-24 11:00:00,1297.9,1298.3,1294.5,1296.8,20955,1297.88
2024-06-24 13:00:00,1296.8,1298.4,1290.4,1296.8,66829,1296.78
2024-06-24 14:00:00,1297.0,1299.0,1285.5,1290.7,68371,1289.85
2024-06-25 10:00:00,1290.7,1292.2,1287.6,1289.8,38438,1288.45
2024-06-25 11:00:00,1289.6,1290.4,1285.8,1286.2,20606,1284.18
2024-06-25 13:00:00,1286.0,1293.5,1285.8,1287.9,65660,1288.17
2024-06-25 14:00:00,1287.8,1292.0,1280.1,1287.7,72751,1288.8
2024-06-26 10:00:00,1289.8,1289.9,1282.1,1283.1,48009,1283.79
2024-06-26 11:00:00,1283.0,1283.0,1275.0,1280.7,44550,1280.54
2024-06-26 13:00:00,1280.7,1285.7,1279.8,1285.4,53329,1285.5
2024-06-26 14:00:00,1285.2,1290.4,1280.7,1290.0,64523,1291.3
2024-06-27 10:00:00,1282.8,1286.2,1280.9,1281.4,39545,1283.78
2024-06-27 11:00:00,1281.4,1284.5,1280.8,1283.1,16700,1283.72
2024-06-27 13:00:00,1283.2,1289.0,1283.1,1286.5,48154,1286.17
2024-06-27 14:00:00,1286.7,1291.7,1286.5,1289.0,62054,1289.03
2024-06-28 10:00:00,1287.3,1290.0,1286.8,1288.3,32097,1286.49
2024-06-28 11:00:00,1288.3,1288.5,1285.2,1287.6,21676,1285.65
2024-06-28 13:00:00,1287.8,1288.2,1281.2,1283.9,57188,1282.26
2024-06-28 14:00:00,1283.9,1288.1,1272.5,1274.3,76793,1278.32
2024-07-01 10:00:00,1274.0,1276.5,1271.7,1274.8,33384,1275.6
2024-07-01 11:00:00,1275.0,1275.0,1273.6,1274.2,7698,1273.78
2024-07-01 13:00:00,1274.0,1279.4,1274.0,1279.4,42794,1279.48
2024-07-01 14:00:00,1279.6,1285.8,1276.7,1285.0,59557,1285.48
2024-07-02 10:00:00,1286.2,1292.8,1286.0,1292.6,54120,1294.85
2024-07-02 11:00:00,1292.4,1297.5,1292.4,1294.8,37040,1297.13
2024-07-02 13:00:00,1295.1,1299.0,1294.2,1297.1,50366,1299.05
2024-07-02 14:00:00,1296.7,1298.8,1293.7,1295.2,45495,1296.06
2024-07-03 10:00:00,1296.3,1297.5,1294.5,1296.9,26884,1299.34
2024-07-03 11:00:00,1296.9,1297.8,1295.9,1297.7,9484,1300.22
2024-07-03 13:00:00,1297.7,1306.5,1297.1,1305.1,64204,1307.1
2024-07-03 14:00:00,1305.1,1309.5,1305.0,1307.0,48856,1305.5
2024-07-04 10:00:00,1311.0,1313.3,1307.0,1309.8,39921,1310.3
2024-07-04 11:00:00,1309.7,1309.7,1308.0,1309.0,10345,1308.46
2024-07-04 13:00:00,1308.9,1310.5,1306.1,1308.3,40700,1309.04
2024-07-04 14:00:00,1308.4,1309.5,1303.5,1308.6,45060,1310.63
2024-07-05 10:00:00,1309.7,1314.5,1309.1,1310.0,49640,1311.28
2024-07-05 11:00:00,1309.7,1310.0,1308.4,1308.7,16334,1308.93
2024-07-05 13:00:00,1308.9,1311.2,1307.2,1308.8,41378,1311.71
2024-07-05 14:00:00,1308.8,1317.6,1307.6,1316.3,51616,1316.18
2024-07-08 10:00:00,1313.9,1313.9,1308.2,1309.0,42088,1310.92
2024-07-08 11:00:00,1308.9,1309.0,1305.6,1308.3,27106,1312.68
2024-07-08 13:00:00,1308.0,1311.8,1306.6,1310.7,40933,1315.57
2024-07-08 14:00:00,1310.6,1314.0,1307.0,1314.0,43290,1315.83
2024-07-09 10:00:00,1306.3,1310.3,1305.1,1309.0,40039,1312.02
2024-07-09 11:00:00,1308.9,1314.1,1308.7,1312.4,27741,1317.14
2024-07-09 13:00:00,1312.4,1320.3,1312.4,1318.2,67520,1319.51
2024-07-09 14:00:00,1318.3,1321.9,1314.4,1320.5,52251,1321.78
2024-07-10 10:00:00,1318.1,1321.9,1317.0,1317.3,37542,1319.06
2024-07-10 11:00:00,1317.4,1320.5,1316.9,1319.4,15224,1321.26
2024-07-10 13:00:00,1319.7,1319.9,1313.6,1316.3,59071,1317.04
2024-07-10 14:00:00,1316.4,1317.0,1308.8,1310.0,53950,1310.91
2024-07-11 10:00:00,1316.4,1317.4,1313.7,1314.4,28937,1314.21
2024-07-11 11:00:00,1314.2,1314.4,1311.2,1312.6,23933,1311.09
2024-07-11 13:00:00,1312.8,1313.9,1310.2,1312.2,40306,1311.12
2024-07-11 14:00:00,1312.5,1312.5,1305.5,1305.7,52021,1306.22
2024-07-12 10:00:00,1308.9,1309.6,1306.0,1306.5,32675,1307.68
2024-07-12 11:00:00,1306.4,1307.3,1305.0,1306.5,12595,1305.97
2024-07-12 13:00:00,1306.5,1307.7,1300.8,1302.8,51038,1302.65
2024-07-12 14:00:00,1302.6,1307.0,1297.0,1300.0,59833,1301.81
2024-07-15 10:00:00,1304.0,1304.5,1302.2,1303.5,17077,1303.86
2024-07-15 11:00:00,1303.4,1303.9,1302.2,1303.3,7882,1303.48
2024-07-15 13:00:00,1303.4,1303.7,1298.7,1299.9,34754,1299.29
2024-07-15 14:00:00,1299.8,1299.8,1292.7,1299.0,52161,1297.82
2024-07-16 10:00:00,1301.9,1308.7,1301.9,1307.5,45958,1307.06
2024-07-16 11:00:00,1307.5,1308.0,1306.3,1307.8,8652,1308.3
2024-07-16 13:00:00,1307.8,1308.2,1302.5,1303.1,48475,1304.09
2024-07-16 14:00:00,1303.1,1304.1,1299.1,1302.7,45352,1303.3
2024-07-17 10:00:00,1304.6,1305.2,1301.7,1304.9,39665,1306.37
2024-07-17 11:00:00,1305.0,1307.5,1304.7,1305.7,23850,1306.21
2024-07-17 13:00:00,1306.0,1315.5,1302.1,1314.0,78604,1315.26
2024-07-17 14:00:00,1314.1,1321.8,1294.7,1303.2,85154,1305.37
2024-07-18 10:00:00,1302.0,1303.0,1298.7,1300.8,39763,1302.26
2024-07-18 11:00:00,1300.7,1300.8,1296.0,1296.3,25818,1298.42
2024-07-18 13:00:00,1296.0,1296.8,1291.5,1291.6,49954,1293.09
2024-07-18 14:00:00,1291.8,1298.1,1287.9,1297.5,60741,1306.38
2024-07-19 10:00:00,1307.4,1308.8,1303.3,1304.2,32824,1305.52
2024-07-19 11:00:00,1304.3,1304.7,1301.1,1302.5,20350,1304.97
2024-07-19 13:00:00,1302.6,1304.7,1299.1,1303.0,55870,1304.43
2024-07-19 14:00:00,1303.1,1303.3,1295.3,1297.1,65226,1302.32
2024-07-22 10:00:00,1301.6,1303.0,1293.8,1295.5,53767,1292.15
2024-07-22 11:00:00,1295.8,1296.6,1292.5,1294.5,28340,1291.42
2024-07-22 13:00:00,1294.5,1297.9,1292.4,1294.2,58662,1292.9
2024-07-22 14:00:00,1294.2,1304.0,1293.8,1300.0,61196,1299.31
2024-07-23 10:00:00,1300.7,1301.2,1298.6,1299.5,31695,1297.26
2024-07-23 11:00:00,1299.5,1302.4,1298.8,1302.2,14501,1299.63
2024-07-23 13:00:00,1302.0,1302.4,1294.2,1295.5,56205,1290.84
2024-07-23 14:00:00,1295.5,1297.2,1280.1,1284.2,71056,1278.67
2024-07-24 10:00:00,1280.3,1283.3,1273.3,1281.5,74999,1274.31
2024-07-24 11:00:00,1281.5,1282.5,1279.6,1279.8,12945,1273.09
2024-07-24 13:00:00,1279.6,1284.8,1277.9,1280.0,51841,1273.15
2024-07-24 14:00:00,1280.0,1287.4,1278.1,1283.5,65360,1280.51
2024-07-25 10:00:00,1274.7,1277.1,1270.7,1273.0,44664,1268.8
2024-07-25 11:00:00,1273.3,1273.5,1271.1,1272.6,11747,1267.59
2024-07-25 13:00:00,1272.7,1276.1,1272.1,1273.6,36393,1270.12
2024-07-25 14:00:00,1273.5,1278.9,1271.2,1276.6,58852,1272.18
2024-07-26 10:00:00,1278.5,1281.5,1277.0,1280.0,32981,1276.52
2024-07-26 11:00:00,1280.0,1280.4,1278.1,1278.6,11073,1275.45
2024-07-26 13:00:00,1278.6,1281.1,1277.1,1278.5,37407,1275.05
2024-07-26 14:00:00,1278.5,1285.2,1277.6,1285.0,51014,1281.84
2024-07-29 10:00:00,1293.5,1293.8,1291.5,1292.1,19165,1288.6
2024-07-29 11:00:00,1292.1,1292.2,1290.9,1291.4,10247,1287.03
2024-07-29 13:00:00,1291.4,1293.4,1290.5,1292.8,30091,1288.35
2024-07-29 14:00:00,1292.7,1293.5,1287.8,1287.8,38926,1285.73
2024-07-30 10:00:00,1285.9,1287.0,1285.4,1286.8,15939,1284.37
2024-07-30 11:00:00,1286.8,1289.3,1286.5,1289.2,15738,1285.62
2024-07-30 13:00:00,1289.2,1292.4,1285.7,1286.6,57126,1283.19
2024-07-30 14:00:00,1286.5,1292.4,1284.6,1292.4,57575,1287.82
2024-07-31 10:00:00,1296.8,1300.9,1296.4,1299.4,33757,1298.67
2024-07-31 11:00:00,1299.2,1301.2,1298.4,1301.1,12119,1299.92
2024-07-31 13:00:00,1301.1,1302.7,1297.4,1298.0,44084,1296.45
2024-07-31 14:00:00,1297.7,1304.7,1295.4,1304.3,67474,1299.09
2024-08-01 10:00:00,1302.7,1302.7,1298.6,1299.3,38937,1292.49
2024-08-01 11:00:00,1299.0,1300.3,1298.2,1299.1,15493,1292.79
2024-08-01 13:00:00,1299.0,1299.0,1284.2,1286.8,84050,1280.57
2024-08-01 14:00:00,1286.5,1286.5,1271.0,1275.0,82750,1272.0
2024-08-02 10:00:00,1264.6,1266.7,1259.2,1261.7,38389,1259.14
2024-08-02 11:00:00,1261.3,1262.9,1256.3,1262.9,27013,1258.9
2024-08-02 13:00:00,1262.1,1265.0,1258.2,1263.9,62019,1264.46
2024-08-02 14:00:00,1264.0,1277.5,1264.0,1275.9,96872,1281.01
2024-08-05 10:00:00,1256.8,1262.8,1256.2,1256.3,46612,1259.3
2024-08-05 11:00:00,1256.1,1256.1,1244.5,1252.1,61520,1255.15
2024-08-05 13:00:00,1246.2,1246.2,1233.2,1241.4,107052,1239.18
2024-08-05 14:00:00,1241.0,1244.5,1226.0,1233.0,86288,1232.11
2024-08-06 10:00:00,1239.9,1244.4,1237.2,1243.0,54582,1239.21
2024-08-06 11:00:00,1243.1,1245.6,1242.1,1244.7,25548,1242.63
2024-08-06 13:00:00,1245.5,1252.6,1245.5,1250.9,72397,1250.77
2024-08-06 14:00:00,1251.0,1256.0,1247.6,1249.6,58163,1252.81
2024-08-07 10:00:00,1250.6,1251.7,1247.5,1248.8,49533,1250.52
2024-08-07 11:00:00,1248.8,1248.8,1245.7,1247.3,23643,1247.23
2024-08-07 13:00:00,1247.3,1253.0,1246.7,1249.2,62894,1250.51
2024-08-07 14:00:00,1249.3,1253.3,1247.0,1250.0,51703,1253.58
2024-08-08 10:00:00,1242.9,1249.6,1241.9,1248.5,54158,1252.01
2024-08-08 11:00:00,1248.6,1251.3,1248.0,1249.5,26994,1253.91
2024-08-08 13:00:00,1249.2,1249.3,1240.5,1241.8,71634,1242.91
2024-08-08 14:00:00,1241.8,1243.7,1237.4,1240.1,60386,1243.31
2024-08-09 10:00:00,1252.5,1254.5,1249.9,1250.4,39435,1251.09
2024-08-09 11:00:00,1250.4,1251.7,1249.5,1250.9,12561,1251.38
2024-08-09 13:00:00,1250.9,1262.9,1249.1,1261.7,81899,1262.67
2024-08-09 14:00:00,1261.7,1266.9,1261.7,1264.9,58956,1264.84
2024-08-12 10:00:00,1260.1,1264.6,1259.6,1263.5,38229,1263.02
2024-08-12 11:00:00,1263.6,1265.4,1262.0,1265.4,20724,1266.14
2024-08-12 13:00:00,1265.4,1265.8,1260.5,1264.4,53732,1265.16
2024-08-12 14:00:00,1264.6,1271.0,1262.8,1270.0,61359,1271.44
2024-08-13 10:00:00,1268.8,1269.0,1265.5,1266.2,31686,1267.24
2024-08-13 11:00:00,1266.1,1267.3,1264.9,1265.6,17884,1264.58
2024-08-13 13:00:00,1265.5,1270.1,1265.1,1266.8,46207,1265.91
2024-08-13 14:00:00,1266.5,1269.2,1262.1,1267.0,63642,1268.72
2024-08-14 10:00:00,1271.0,1272.4,1269.2,1270.2,25010,1269.49
2024-08-14 11:00:00,1270.3,1271.2,1269.4,1270.5,10231,1271.77
2024-08-14 13:00:00,1270.5,1273.2,1268.3,1271.7,56189,1271.85
2024-08-14 14:00:00,1271.7,1273.7,1268.0,1268.0,49665,1270.38
2024-08-15 10:00:00,1268.9,1268.9,1267.1,1267.7,16177,1267.52
2024-08-15 11:00:00,1267.6,1268.6,1267.5,1268.0,5712,1266.44
2024-08-15 13:00:00,1267.7,1269.3,1267.1,1267.4,23521,1266.49
2024-08-15 14:00:00,1267.4,1269.2,1263.4,1267.7,43644,1265.32
2024-08-16 10:00:00,1270.3,1279.9,1270.1,1279.5,63392,1282.79
2024-08-16 11:00:00,1279.4,1280.0,1278.0,1278.9,15670,1281.81
2024-08-16 13:00:00,1279.0,1287.8,1279.0,1287.2,65671,1289.88
2024-08-16 14:00:00,1287.6,1289.9,1285.5,1288.0,42650,1291.68
2024-08-19 10:00:00,1294.9,1299.3,1289.0,1297.2,41176,1298.04
2024-08-19 11:00:00,1297.2,1298.7,1295.6,1296.4,12979,1297.77
2024-08-19 13:00:00,1296.4,1300.6,1294.3,1299.2,47777,1299.97
2024-08-19 14:00:00,1299.4,1300.1,1297.2,1298.0,39683,1299.04
2024-08-20 10:00:00,1303.9,1304.3,1300.9,1300.9,27418,1302.76
2024-08-20 11:00:00,1300.9,1302.1,1300.1,1301.2,12030,1302.52
2024-08-20 13:00:00,1301.1,1307.7,1300.6,1307.0,62385,1307.26
2024-08-20 14:00:00,1307.3,1308.8,1301.9,1302.0,55604,1305.25
2024-08-21 10:00:00,1300.9,1302.7,1297.2,1298.6,41595,1301.71
2024-08-21 11:00:00,1298.6,1301.4,1298.0,1300.7,16784,1304.23
2024-08-21 13:00:00,1300.8,1309.0,1300.2,1307.3,71634,1309.28
2024-08-21 14:00:00,1307.0,1314.5,1307.0,1312.4,56620,1317.69
2024-08-22 10:00:00,1311.2,1314.7,1310.3,1314.7,33213,1317.98
2024-08-22 11:00:00,1314.5,1315.6,1313.2,1314.0,19185,1321.49
2024-08-22 13:00:00,1314.2,1315.9,1311.4,1314.0,45432,1318.89
2024-08-22 14:00:00,1313.9,1315.1,1311.3,1314.2,34028,1318.57
2024-08-23 10:00:00,1311.8,1313.4,1311.0,1312.3,22772,1317.0
2024-08-23 11:00:00,1312.4,1312.5,1310.1,1310.9,12709,1312.38
2024-08-23 13:00:00,1310.9,1317.5,1310.5,1315.4,61393,1315.85
2024-08-23 14:00:00,1315.5,1319.0,1314.0,1315.3,53115,1321.15
2024-08-26 10:00:00,1320.0,1320.8,1318.2,1320.0,25649,1323.83
2024-08-26 11:00:00,1320.0,1320.9,1319.5,1320.7,7487,1323.95
2024-08-26 13:00:00,1320.8,1323.1,1319.6,1321.4,35897,1322.74
2024-08-26 14:00:00,1321.5,1322.3,1316.2,1317.0,50295,1318.6
2024-08-27 10:00:00,1317.0,1320.1,1316.6,1317.1,35767,1318.58
2024-08-27 11:00:00,1317.1,1317.3,1315.2,1316.7,13463,1317.23
2024-08-27 13:00:00,1316.7,1319.6,1316.5,1319.2,33696,1319.61
2024-08-27 14:00:00,1319.0,1324.0,1319.0,1321.8,49256,1322.28
2024-08-28 10:00:00,1322.4,1324.2,1321.2,1324.1,21986,1327.0
2024-08-28 11:00:00,1324.4,1324.6,1317.0,1318.8,37905,1321.09
2024-08-28 13:00:00,1318.8,1323.3,1318.5,1319.9,42368,1322.25
2024-08-28 14:00:00,1319.9,1323.9,1318.8,1322.1,41063,1323.54
2024-08-29 10:00:00,1328.2,1328.8,1326.4,1327.3,23204,1329.07
2024-08-29 11:00:00,1327.3,1330.1,1327.3,1328.1,18943,1331.56
2024-08-29 13:00:00,1328.1,1329.2,1325.0,1326.6,39866,1326.6
2024-08-29 14:00:00,1326.0,1329.0,1325.2,1326.8,32219,1326.67
2024-08-30 10:00:00,1329.4,1331.1,1329.1,1329.7,17244,1328.92
2024-08-30 11:00:00,1329.6,1330.6,1329.5,1330.6,5596,1329.17
2024-08-30 13:00:00,1330.8,1334.2,1330.8,1333.5,36367,1331.33
2024-08-30 14:00:00,1333.5,1334.9,1332.0,1332.7,35808,1331.52
2024-09-04 10:00:00,1315.0,1315.0,1309.7,1309.8,26894,1314.51
2024-09-04 11:00:00,1309.5,1311.5,1308.8,1309.6,14272,1314.19
2024-09-04 13:00:00,1309.0,1311.6,1307.3,1311.0,31977,1314.5
2024-09-04 14:00:00,1311.2,1314.5,1309.8,1314.0,40318,1317.71
2024-09-05 10:00:00,1317.8,1318.6,1314.0,1314.3,36183,1317.97
2024-09-05 11:00:00,1314.4,1314.8,1314.0,1314.2,8556,1317.47
2024-09-05 13:00:00,1314.2,1315.6,1310.9,1310.9,34288,1312.23
2024-09-05 14:00:00,1311.0,1312.9,1304.7,1307.7,55377,1309.05
2024-09-06 10:00:00,1309.9,1310.6,1307.2,1308.1,26196,1307.55
2024-09-06 11:00:00,1308.2,1308.3,1306.7,1308.2,11187,1306.75
2024-09-06 13:00:00,1308.1,1310.9,1306.3,1309.9,41272,1308.24
2024-09-06 14:00:00,1310.0,1311.3,1307.0,1309.0,37927,1315.39
2024-09-09 10:00:00,1302.8,1303.8,1301.3,1303.0,15616,1308.7
2024-09-09 11:00:00,1303.0,1303.8,1302.7,1303.8,5745,1307.25
2024-09-09 13:00:00,1303.9,1307.2,1301.8,1303.0,46310,1304.28
2024-09-09 14:00:00,1303.0,1308.9,1301.1,1307.7,45559,1307.15
2024-09-10 10:00:00,1311.7,1311.9,1307.6,1308.0,31174,1306.95
2024-09-10 11:00:00,1308.1,1308.9,1303.3,1303.3,13389,1305.38
2024-09-10 13:00:00,1303.2,1304.3,1293.7,1296.5,69898,1295.86
2024-09-10 14:00:00,1296.5,1297.4,1289.4,1294.1,49762,1294.06
2024-09-11 10:00:00,1291.8,1292.1,1286.6,1291.0,49306,1290.04
2024-09-11 11:00:00,1290.8,1292.5,1289.9,1290.7,20678,1289.94
2024-09-11 13:00:00,1290.7,1295.2,1288.9,1294.4,49737,1294.63
2024-09-11 14:00:00,1294.3,1297.3,1292.1,1293.0,44293,1293.88
2024-09-12 10:00:00,1299.2,1302.1,1298.5,1301.3,29337,1299.73
2024-09-12 11:00:00,1301.2,1301.2,1298.1,1299.0,18423,1298.23
2024-09-12 13:00:00,1298.9,1303.1,1298.9,1301.5,42607,1299.2
2024-09-12 14:00:00,1301.5,1302.9,1297.5,1297.5,39885,1297.61
2024-09-13 10:00:00,1294.0,1298.0,1292.7,1296.5,34077,1296.28
2024-09-13 11:00:00,1296.5,1298.0,1295.8,1298.0,11024,1296.1
2024-09-13 13:00:00,1298.3,1298.7,1291.4,1294.2,54232,1294.35
2024-09-13 14:00:00,1294.0,1296.9,1291.7,1294.1,48821,1294.3
2024-09-16 10:00:00,1295.9,1297.4,1293.6,1293.7,25129,1291.61
2024-09-16 11:00:00,1293.7,1294.7,1291.4,1291.4,14450,1290.07
2024-09-16 13:00:00,1291.4,1291.8,1287.6,1290.7,46548,1289.41
2024-09-16 14:00:00,1290.5,1290.7,1282.0,1282.0,47589,1281.37
2024-09-17 10:00:00,1283.8,1285.7,1282.5,1283.2,31131,1282.46
2024-09-17 11:00:00,1283.1,1285.2,1282.7,1285.1,12883,1284.36
2024-09-17 13:00:00,1285.2,1290.0,1284.5,1289.9,50757,1289.9
2024-09-17 14:00:00,1289.7,1307.0,1289.7,1305.8,61949,1303.65
2024-09-18 10:00:00,1304.9,1315.8,1304.6,1312.4,56332,1312.06
2024-09-18 11:00:00,1312.3,1317.0,1312.3,1316.9,22794,1315.89
2024-09-18 13:00:00,1316.9,1318.5,1310.6,1313.6,57243,1312.51
2024-09-18 14:00:00,1313.6,1314.4,1308.7,1311.9,49934,1310.94
2024-09-19 10:00:00,1314.9,1317.8,1312.9,1315.8,27003,1314.43
2024-09-19 11:00:00,1316.0,1317.3,1315.3,1315.6,8792,1314.71
2024-09-19 13:00:00,1315.5,1317.5,1314.4,1316.1,20314,1315.79
2024-09-19 14:00:00,1316.1,1320.0,1316.0,1316.9,34667,1318.41
2024-09-20 10:00:00,1335.6,1337.2,1334.6,1336.1,27941,1334.79
2024-09-20 11:00:00,1336.2,1338.3,1335.3,1336.0,18796,1334.97
2024-09-20 13:00:00,1336.0,1337.3,1332.0,1333.2,34862,1330.28
2024-09-20 14:00:00,1333.3,1334.5,1329.1,1330.0,36146,1326.0
2024-09-23 10:00:00,1327.0,1328.6,1326.5,1328.4,14038,1325.78
2024-09-23 11:00:00,1328.3,1329.5,1327.1,1329.0,11165,1325.24
2024-09-23 13:00:00,1329.0,1330.8,1325.7,1328.3,35872,1324.75
2024-09-23 14:00:00,1328.3,1329.0,1324.8,1325.5,33003,1321.12
2024-09-24 10:00:00,1326.0,1327.5,1323.7,1324.0,21557,1319.63
2024-09-24 11:00:00,1323.9,1324.6,1322.2,1324.1,17605,1320.48
2024-09-24 13:00:00,1325.2,1329.8,1324.5,1328.8,48289,1322.11
2024-09-24 14:00:00,1328.9,1335.1,1326.5,1335.0,48837,1330.87
2024-09-25 10:00:00,1342.6,1345.0,1340.4,1344.1,29510,1340.51
2024-09-25 11:00:00,1344.2,1349.9,1343.8,1348.2,27811,1342.19
2024-09-25 13:00:00,1348.4,1348.5,1342.1,1343.4,48460,1341.19
2024-09-25 14:00:00,1343.5,1346.4,1341.5,1344.0,36847,1344.07
2024-09-26 10:00:00,1352.5,1355.4,1351.3,1351.6,39414,1348.03
2024-09-26 11:00:00,1351.5,1355.6,1351.5,1355.5,18162,1347.63
2024-09-26 13:00:00,1356.7,1366.5,1356.2,1363.6,69885,1357.2
2024-09-26 14:00:00,1363.4,1365.8,1356.0,1356.4,48163,1350.85
2024-09-27 10:00:00,1359.5,1359.5,1353.7,1358.8,48269,1354.71
2024-09-27 11:00:00,1358.6,1360.4,1357.2,1357.7,19808,1354.0
2024-09-27 13:00:00,1358.0,1360.3,1353.5,1356.0,52779,1351.63
2024-09-27 14:00:00,1355.6,1358.5,1350.9,1355.5,52472,1352.57
2024-09-30 10:00:00,1353.0,1355.9,1352.2,1354.8,26190,1351.59
2024-09-30 11:00:00,1354.8,1355.9,1352.6,1353.8,12828,1350.73
2024-09-30 13:00:00,1354.0,1355.2,1352.0,1353.0,30533,1348.77
2024-09-30 14:00:00,1353.2,1357.5,1351.5,1357.0,33192,1352.56
2024-10-01 10:00:00,1368.2,1371.5,1367.3,1368.5,33158,1363.77
2024-10-01 11:00:00,1368.4,1373.0,1368.4,1371.8,20312,1368.6
2024-10-01 13:00:00,1372.0,1374.4,1368.6,1369.0,43439,1364.57
2024-10-01 14:00:00,1369.0,1369.3,1360.0,1360.0,54261,1358.88
2024-10-02 10:00:00,1356.0,1360.7,1354.4,1360.2,37474,1359.1
2024-10-02 11:00:00,1360.3,1361.3,1359.3,1359.8,13988,1356.93
2024-10-02 13:00:00,1359.8,1359.8,1351.8,1353.3,53358,1351.85
2024-10-02 14:00:00,1353.0,1358.4,1353.0,1357.1,44348,1354.51
2024-10-03 10:00:00,1368.4,1376.9,1368.4,1370.3,61021,1364.67
2024-10-03 11:00:00,1370.1,1370.3,1364.1,1364.4,31926,1357.88
2024-10-03 13:00:00,1364.4,1365.9,1356.0,1360.0,73649,1353.84
2024-10-03 14:00:00,1359.7,1363.7,1349.0,1349.0,70925,1346.46
2024-10-04 10:00:00,1348.0,1352.2,1346.0,1347.3,39421,1342.84
2024-10-04 11:00:00,1347.1,1350.7,1346.8,1349.5,16781,1342.96
2024-10-04 13:00:00,1349.5,1351.9,1345.4,1349.2,54460,1345.38
2024-10-04 14:00:00,1349.3,1350.4,1343.0,1343.0,49748,1336.21
2024-10-07 10:00:00,1344.2,1344.8,1340.4,1342.7,34296,1337.92
2024-10-07 11:00:00,1342.7,1345.0,1340.8,1344.8,17440,1342.24
